competition_level,simulation_id,policy,efficiency_score,overall_match_rate,total_rounds,policy_matches,policy_unmatches,policy_total_agents,policy_match_rate,avg_quality,avg_rounds_matched,avg_rounds_all
Competition 20,35,Greedy,1.0,0.05,12,27,173,200,0.135,4.952841124474779,1.0,0.135
Competition 20,35,Threshold_6,1.0,0.05,12,12,188,200,0.06,8.062839158329433,1.0,0.13
Competition 20,35,Threshold_8,1.0,0.05,12,1,199,200,0.005,9.263945555538239,1.0,0.09
Competition 20,35,Optimal_Stopping,1.0,0.05,12,0,200,200,0.0,0.0,0.0,0.135
Competition 20,36,Greedy,1.0,0.05,17,30,170,200,0.15,3.7753195627801728,1.0,0.15
Competition 20,36,Threshold_6,1.0,0.05,17,8,192,200,0.04,7.8591725242566195,1.0,0.22
Competition 20,36,Threshold_8,1.0,0.05,17,2,198,200,0.01,8.532940868626262,1.0,0.155
Competition 20,36,Optimal_Stopping,1.0,0.05,17,0,200,200,0.0,0.0,0.0,0.17
Competition 20,37,Greedy,1.0,0.05,11,30,170,200,0.15,4.839918993839919,1.0,0.15
Competition 20,37,Threshold_6,1.0,0.05,11,6,194,200,0.03,7.4410166515882095,1.0,0.09
Competition 20,37,Threshold_8,1.0,0.05,11,4,196,200,0.02,9.471423494309217,1.0,0.205
Competition 20,37,Optimal_Stopping,1.0,0.05,11,0,200,200,0.0,0.0,0.0,0.135
Competition 20,38,Greedy,1.0,0.05,13,26,174,200,0.13,4.172837786857858,1.0,0.13
Competition 20,38,Threshold_6,1.0,0.05,13,9,191,200,0.045,8.129988266505796,1.0,0.14
Competition 20,38,Threshold_8,1.0,0.05,13,5,195,200,0.025,8.61769609009304,1.0,0.12
Competition 20,38,Optimal_Stopping,1.0,0.05,13,0,200,200,0.0,0.0,0.0,0.15
Competition 20,39,Greedy,1.0,0.05,14,30,170,200,0.15,4.34239180197846,1.0,0.15
Competition 20,39,Threshold_6,1.0,0.05,14,7,193,200,0.035,8.06302039952331,1.0,0.18
Competition 20,39,Threshold_8,1.0,0.05,14,3,197,200,0.015,8.885062529130439,1.0,0.175
Competition 20,39,Optimal_Stopping,1.0,0.05,14,0,200,200,0.0,0.0,0.0,0.165
Competition 20,40,Greedy,1.0,0.05,14,31,169,200,0.155,5.201859602863831,1.0,0.155
Competition 20,40,Threshold_6,1.0,0.05,14,6,194,200,0.03,7.997012950971691,1.1666666666666667,0.155
Competition 20,40,Threshold_8,1.0,0.05,14,3,197,200,0.015,8.407368095900186,1.0,0.115
Competition 20,40,Optimal_Stopping,1.0,0.05,14,0,200,200,0.0,0.0,0.0,0.14
Competition 20,41,Greedy,1.0,0.05,13,33,167,200,0.165,3.938726579226315,1.0,0.165
Competition 20,41,Threshold_6,1.0,0.05,13,7,193,200,0.035,7.38055172665685,1.0,0.23
Competition 20,41,Threshold_8,1.0,0.05,13,0,200,200,0.0,0.0,0.0,0.23
Competition 20,41,Optimal_Stopping,1.0,0.05,13,0,200,200,0.0,0.0,0.0,0.18
Competition 20,42,Greedy,1.0,0.05,11,25,175,200,0.125,3.9289135906312307,1.0,0.125
Competition 20,42,Threshold_6,1.0,0.05,11,12,188,200,0.06,7.474919283958122,1.0,0.135
Competition 20,42,Threshold_8,1.0,0.05,11,3,197,200,0.015,8.616839936455902,1.0,0.18
Competition 20,42,Optimal_Stopping,1.0,0.05,11,0,200,200,0.0,0.0,0.0,0.145
Competition 20,43,Greedy,1.0,0.05,17,34,166,200,0.17,4.9684166378681285,1.0,0.17
Competition 20,43,Threshold_6,1.0,0.05,17,3,197,200,0.015,8.946265904219464,1.0,0.175
Competition 20,43,Threshold_8,1.0,0.05,17,3,197,200,0.015,8.638217272768264,1.0,0.145
Competition 20,43,Optimal_Stopping,1.0,0.05,17,0,200,200,0.0,0.0,0.0,0.185
Competition 20,44,Greedy,1.0,0.05,9,31,169,200,0.155,4.793545580822974,1.0,0.155
Competition 20,44,Threshold_6,1.0,0.05,9,3,197,200,0.015,6.878694102242007,1.0,0.155
Competition 20,44,Threshold_8,1.0,0.05,9,6,194,200,0.03,8.949585626357829,1.0,0.165
Competition 20,44,Optimal_Stopping,1.0,0.05,9,0,200,200,0.0,0.0,0.0,0.095
Competition 20,45,Greedy,1.0,0.05,8,29,171,200,0.145,4.5448799628151315,1.0,0.145
Competition 20,45,Threshold_6,1.0,0.05,8,8,192,200,0.04,7.848157741944348,1.0,0.11
Competition 20,45,Threshold_8,1.0,0.05,8,3,197,200,0.015,9.505347107158114,1.0,0.155
Competition 20,45,Optimal_Stopping,1.0,0.05,8,0,200,200,0.0,0.0,0.0,0.125
Competition 20,46,Greedy,1.0,0.05,12,27,173,200,0.135,4.875491604359852,1.0,0.135
Competition 20,46,Threshold_6,1.0,0.05,12,9,191,200,0.045,7.500106924839372,1.0,0.12
Competition 20,46,Threshold_8,1.0,0.05,12,4,196,200,0.02,8.765582844649657,1.0,0.14
Competition 20,46,Optimal_Stopping,1.0,0.05,12,0,200,200,0.0,0.0,0.0,0.15
Competition 20,47,Greedy,1.0,0.05,16,29,171,200,0.145,4.041285300521746,1.0,0.145
Competition 20,47,Threshold_6,1.0,0.05,16,6,194,200,0.03,8.407601495478687,1.0,0.15
Competition 20,47,Threshold_8,1.0,0.05,16,5,195,200,0.025,8.773692009261463,1.0,0.195
Competition 20,47,Optimal_Stopping,1.0,0.05,16,0,200,200,0.0,0.0,0.0,0.165
Competition 20,48,Greedy,1.0,0.05,12,31,169,200,0.155,4.529342148362546,1.0,0.155
Competition 20,48,Threshold_6,1.0,0.05,12,9,191,200,0.045,7.725310929305542,1.0,0.175
Competition 20,48,Threshold_8,1.0,0.05,12,0,200,200,0.0,0.0,0.0,0.145
Competition 20,48,Optimal_Stopping,1.0,0.05,12,0,200,200,0.0,0.0,0.0,0.19
Competition 20,49,Greedy,1.0,0.05,18,27,173,200,0.135,4.812906988870201,1.0,0.135
Competition 20,49,Threshold_6,1.0,0.05,18,10,190,200,0.05,7.767272431934858,1.1,0.195
Competition 20,49,Threshold_8,1.0,0.05,18,3,197,200,0.015,8.941380167516797,1.0,0.235
Competition 20,49,Optimal_Stopping,1.0,0.05,18,0,200,200,0.0,0.0,0.0,0.195
Competition 20,50,Greedy,1.0,0.05,24,32,168,200,0.16,4.756126649063827,1.0,0.16
Competition 20,50,Threshold_6,1.0,0.05,24,7,193,200,0.035,8.084653689431281,1.0,0.2
Competition 20,50,Threshold_8,1.0,0.05,24,1,199,200,0.005,9.418684808169212,1.0,0.18
Competition 20,50,Optimal_Stopping,1.0,0.05,24,0,200,200,0.0,0.0,0.0,0.155
Competition 20,51,Greedy,1.0,0.05,11,34,166,200,0.17,4.685209496909969,1.0,0.17
Competition 20,51,Threshold_6,1.0,0.05,11,6,194,200,0.03,7.649432288536872,1.0,0.15
Competition 20,51,Threshold_8,1.0,0.05,11,0,200,200,0.0,0.0,0.0,0.13
Competition 20,51,Optimal_Stopping,1.0,0.05,11,0,200,200,0.0,0.0,0.0,0.125
Competition 20,52,Greedy,1.0,0.05,18,33,167,200,0.165,3.7601212409221487,1.0,0.165
Competition 20,52,Threshold_6,1.0,0.05,18,6,194,200,0.03,7.5543202236400875,1.0,0.2
Competition 20,52,Threshold_8,1.0,0.05,18,1,199,200,0.005,8.01829689688815,1.0,0.2
Competition 20,52,Optimal_Stopping,1.0,0.05,18,0,200,200,0.0,0.0,0.0,0.205
Competition 20,53,Greedy,1.0,0.05,13,31,169,200,0.155,4.446993043065076,1.0,0.155
Competition 20,53,Threshold_6,1.0,0.05,13,8,192,200,0.04,7.613946172129261,1.0,0.175
Competition 20,53,Threshold_8,1.0,0.05,13,1,199,200,0.005,9.27885578108787,1.0,0.11
Competition 20,53,Optimal_Stopping,1.0,0.05,13,0,200,200,0.0,0.0,0.0,0.135
Competition 20,54,Greedy,1.0,0.05,12,29,171,200,0.145,3.6964584372155,1.0,0.145
Competition 20,54,Threshold_6,1.0,0.05,12,8,192,200,0.04,8.410800635639177,1.0,0.12
Competition 20,54,Threshold_8,1.0,0.05,12,3,197,200,0.015,9.016665545737743,1.0,0.125
Competition 20,54,Optimal_Stopping,1.0,0.05,12,0,200,200,0.0,0.0,0.0,0.11
Competition 20,55,Greedy,1.0,0.05,14,29,171,200,0.145,4.267505573569262,1.0,0.145
Competition 20,55,Threshold_6,1.0,0.05,14,8,192,200,0.04,7.7818133459723775,1.0,0.195
Competition 20,55,Threshold_8,1.0,0.05,14,3,197,200,0.015,8.339085422157103,1.0,0.21
Competition 20,55,Optimal_Stopping,1.0,0.05,14,0,200,200,0.0,0.0,0.0,0.235
Competition 20,56,Greedy,1.0,0.05,22,34,166,200,0.17,4.497024488557011,1.0,0.17
Competition 20,56,Threshold_6,1.0,0.05,22,5,195,200,0.025,7.600320094671109,1.0,0.175
Competition 20,56,Threshold_8,1.0,0.05,22,1,199,200,0.005,9.688860897315292,1.0,0.18
Competition 20,56,Optimal_Stopping,1.0,0.05,22,0,200,200,0.0,0.0,0.0,0.22
Competition 20,57,Greedy,1.0,0.05,11,27,173,200,0.135,5.071193140996518,1.0,0.135
Competition 20,57,Threshold_6,1.0,0.05,11,9,191,200,0.045,7.9751908788897055,1.0,0.11
Competition 20,57,Threshold_8,1.0,0.05,11,4,196,200,0.02,8.730945967016666,1.0,0.135
Competition 20,57,Optimal_Stopping,1.0,0.05,11,0,200,200,0.0,0.0,0.0,0.125
Competition 20,58,Greedy,1.0,0.05,16,30,170,200,0.15,4.18748690828269,1.0,0.15
Competition 20,58,Threshold_6,1.0,0.05,16,10,190,200,0.05,8.31295508956766,1.0,0.165
Competition 20,58,Threshold_8,1.0,0.05,16,0,200,200,0.0,0.0,0.0,0.25
Competition 20,58,Optimal_Stopping,1.0,0.05,16,0,200,200,0.0,0.0,0.0,0.21
Competition 20,59,Greedy,1.0,0.05,13,33,167,200,0.165,4.093295586252131,1.0,0.165
Competition 20,59,Threshold_6,1.0,0.05,13,3,197,200,0.015,8.004470426096988,1.0,0.14
Competition 20,59,Threshold_8,1.0,0.05,13,4,196,200,0.02,9.39142951445859,1.0,0.155
Competition 20,59,Optimal_Stopping,1.0,0.05,13,0,200,200,0.0,0.0,0.0,0.155
Competition 20,60,Greedy,1.0,0.05,11,29,171,200,0.145,4.683461005821568,1.0,0.145
Competition 20,60,Threshold_6,1.0,0.05,11,9,191,200,0.045,7.510167154635163,1.1111111111111112,0.165
Competition 20,60,Threshold_8,1.0,0.05,11,2,198,200,0.01,9.202671425668619,1.0,0.125
Competition 20,60,Optimal_Stopping,1.0,0.05,11,0,200,200,0.0,0.0,0.0,0.165
Competition 20,61,Greedy,1.0,0.05,11,30,170,200,0.15,4.610232064828371,1.0,0.15
Competition 20,61,Threshold_6,1.0,0.05,11,5,195,200,0.025,7.939395560904979,1.0,0.17
Competition 20,61,Threshold_8,1.0,0.05,11,5,195,200,0.025,9.01572740282405,1.0,0.22
Competition 20,61,Optimal_Stopping,1.0,0.05,11,0,200,200,0.0,0.0,0.0,0.18
Competition 20,62,Greedy,1.0,0.05,9,29,171,200,0.145,4.249809317268709,1.0,0.145
Competition 20,62,Threshold_6,1.0,0.05,9,8,192,200,0.04,7.757807131570896,1.0,0.17
Competition 20,62,Threshold_8,1.0,0.05,9,3,197,200,0.015,9.39300183358041,1.0,0.13
Competition 20,62,Optimal_Stopping,1.0,0.05,9,0,200,200,0.0,0.0,0.0,0.2
Competition 20,63,Greedy,1.0,0.05,20,31,169,200,0.155,4.624534490677738,1.0,0.155
Competition 20,63,Threshold_6,1.0,0.05,20,7,193,200,0.035,8.175317244859903,1.0,0.2
Competition 20,63,Threshold_8,1.0,0.05,20,2,198,200,0.01,9.356119507420672,1.0,0.19
Competition 20,63,Optimal_Stopping,1.0,0.05,20,0,200,200,0.0,0.0,0.0,0.205
Competition 20,64,Greedy,1.0,0.05,19,26,174,200,0.13,4.341198548584401,1.0,0.13
Competition 20,64,Threshold_6,1.0,0.05,19,10,190,200,0.05,8.257467267300953,1.0,0.155
Competition 20,64,Threshold_8,1.0,0.05,19,4,196,200,0.02,9.448589012121865,1.0,0.215
Competition 20,64,Optimal_Stopping,1.0,0.05,19,0,200,200,0.0,0.0,0.0,0.195
Competition 20,65,Greedy,1.0,0.05,10,29,171,200,0.145,5.268122641040844,1.0,0.145
Competition 20,65,Threshold_6,1.0,0.05,10,8,192,200,0.04,7.610102593246971,1.0,0.12
Competition 20,65,Threshold_8,1.0,0.05,10,3,197,200,0.015,9.60024395132936,1.0,0.185
Competition 20,65,Optimal_Stopping,1.0,0.05,10,0,200,200,0.0,0.0,0.0,0.16
Competition 20,66,Greedy,1.0,0.05,19,25,175,200,0.125,4.420020362227188,1.0,0.125
Competition 20,66,Threshold_6,1.0,0.05,19,11,189,200,0.055,7.224394635759579,1.0,0.155
Competition 20,66,Threshold_8,1.0,0.05,19,4,196,200,0.02,9.175697611743164,1.0,0.21
Competition 20,66,Optimal_Stopping,1.0,0.05,19,0,200,200,0.0,0.0,0.0,0.15
Competition 20,67,Greedy,1.0,0.05,15,27,173,200,0.135,4.52412974565072,1.0,0.135
Competition 20,67,Threshold_6,1.0,0.05,15,12,188,200,0.06,7.722225315750006,1.0,0.165
Competition 20,67,Threshold_8,1.0,0.05,15,1,199,200,0.005,8.411527678672524,1.0,0.17
Competition 20,67,Optimal_Stopping,1.0,0.05,15,0,200,200,0.0,0.0,0.0,0.175
Competition 20,68,Greedy,1.0,0.05,13,29,171,200,0.145,4.961122368560302,1.0,0.145
Competition 20,68,Threshold_6,1.0,0.05,13,9,191,200,0.045,8.102450165800027,1.1111111111111112,0.165
Competition 20,68,Threshold_8,1.0,0.05,13,2,198,200,0.01,8.823448650467526,1.0,0.165
Competition 20,68,Optimal_Stopping,1.0,0.05,13,0,200,200,0.0,0.0,0.0,0.135
Competition 20,69,Greedy,1.0,0.05,14,30,170,200,0.15,4.653071202170248,1.0,0.15
Competition 20,69,Threshold_6,1.0,0.05,14,6,194,200,0.03,8.18307109963891,1.0,0.1
Competition 20,69,Threshold_8,1.0,0.05,14,4,196,200,0.02,8.68100377405663,1.0,0.135
Competition 20,69,Optimal_Stopping,1.0,0.05,14,0,200,200,0.0,0.0,0.0,0.1
Competition 20,70,Greedy,1.0,0.05,10,27,173,200,0.135,3.641014211805824,1.0,0.135
Competition 20,70,Threshold_6,1.0,0.05,10,8,192,200,0.04,7.99242311695125,1.0,0.145
Competition 20,70,Threshold_8,1.0,0.05,10,5,195,200,0.025,9.371629925503594,1.0,0.14
Competition 20,70,Optimal_Stopping,1.0,0.05,10,0,200,200,0.0,0.0,0.0,0.155
Competition 20,71,Greedy,1.0,0.05,22,32,168,200,0.16,4.699750745913018,1.0,0.16
Competition 20,71,Threshold_6,1.0,0.05,22,5,195,200,0.025,7.4705976599004895,1.0,0.175
Competition 20,71,Threshold_8,1.0,0.05,22,3,197,200,0.015,8.898101913953887,1.0,0.195
Competition 20,71,Optimal_Stopping,1.0,0.05,22,0,200,200,0.0,0.0,0.0,0.175
Competition 20,72,Greedy,1.0,0.05,11,29,171,200,0.145,4.141652685944663,1.0,0.145
Competition 20,72,Threshold_6,1.0,0.05,11,8,192,200,0.04,8.210611258435925,1.125,0.18
Competition 20,72,Threshold_8,1.0,0.05,11,3,197,200,0.015,8.691676296337373,1.0,0.225
Competition 20,72,Optimal_Stopping,1.0,0.05,11,0,200,200,0.0,0.0,0.0,0.145
Competition 20,73,Greedy,1.0,0.05,19,31,169,200,0.155,4.609837534860834,1.0,0.155
Competition 20,73,Threshold_6,1.0,0.05,19,7,193,200,0.035,8.335595083677289,1.0,0.22
Competition 20,73,Threshold_8,1.0,0.05,19,2,198,200,0.01,9.963068372869492,1.0,0.18
Competition 20,73,Optimal_Stopping,1.0,0.05,19,0,200,200,0.0,0.0,0.0,0.21
Competition 20,74,Greedy,1.0,0.05,12,31,169,200,0.155,5.0506617174405255,1.0,0.155
Competition 20,74,Threshold_6,1.0,0.05,12,6,194,200,0.03,7.347291074956477,1.1666666666666667,0.11
Competition 20,74,Threshold_8,1.0,0.05,12,3,197,200,0.015,8.537153334830458,1.0,0.09
Competition 20,74,Optimal_Stopping,1.0,0.05,12,0,200,200,0.0,0.0,0.0,0.125
Competition 20,75,Greedy,1.0,0.05,36,33,167,200,0.165,3.6817134693999445,1.0,0.165
Competition 20,75,Threshold_6,1.0,0.05,36,4,196,200,0.02,7.289276187934461,1.0,0.185
Competition 20,75,Threshold_8,1.0,0.05,36,3,197,200,0.015,8.695225871123846,1.0,0.295
Competition 20,75,Optimal_Stopping,1.0,0.05,36,0,200,200,0.0,0.0,0.0,0.225
Competition 20,76,Greedy,1.0,0.05,14,32,168,200,0.16,4.365821600514906,1.0,0.16
Competition 20,76,Threshold_6,1.0,0.05,14,6,194,200,0.03,8.505851826451078,1.0,0.14
Competition 20,76,Threshold_8,1.0,0.05,14,2,198,200,0.01,8.537844226643315,1.0,0.155
Competition 20,76,Optimal_Stopping,1.0,0.05,14,0,200,200,0.0,0.0,0.0,0.18
Competition 20,77,Greedy,1.0,0.05,13,27,173,200,0.135,4.483132449653452,1.0,0.135
Competition 20,77,Threshold_6,1.0,0.05,13,8,192,200,0.04,7.625584933167145,1.0,0.15
Competition 20,77,Threshold_8,1.0,0.05,13,5,195,200,0.025,9.383221641586434,1.0,0.125
Competition 20,77,Optimal_Stopping,1.0,0.05,13,0,200,200,0.0,0.0,0.0,0.16
Competition 20,78,Greedy,1.0,0.05,9,31,169,200,0.155,5.010728447476623,1.0,0.155
Competition 20,78,Threshold_6,1.0,0.05,9,6,194,200,0.03,7.5998163884812335,1.0,0.175
Competition 20,78,Threshold_8,1.0,0.05,9,3,197,200,0.015,9.10437929619476,1.0,0.115
Competition 20,78,Optimal_Stopping,1.0,0.05,9,0,200,200,0.0,0.0,0.0,0.2
Competition 20,79,Greedy,1.0,0.05,10,29,171,200,0.145,4.9231461049312175,1.0,0.145
Competition 20,79,Threshold_6,1.0,0.05,10,5,195,200,0.025,7.682508587234366,1.0,0.105
Competition 20,79,Threshold_8,1.0,0.05,10,6,194,200,0.03,9.168456814396876,1.0,0.125
Competition 20,79,Optimal_Stopping,1.0,0.05,10,0,200,200,0.0,0.0,0.0,0.125
Competition 20,80,Greedy,1.0,0.05,15,30,170,200,0.15,5.11178430569277,1.0,0.15
Competition 20,80,Threshold_6,1.0,0.05,15,7,193,200,0.035,7.810206114357902,1.0,0.18
Competition 20,80,Threshold_8,1.0,0.05,15,3,197,200,0.015,9.4530577901338,1.0,0.205
Competition 20,80,Optimal_Stopping,1.0,0.05,15,0,200,200,0.0,0.0,0.0,0.15
Competition 20,81,Greedy,1.0,0.05,13,29,171,200,0.145,3.9989355969868123,1.0,0.145
Competition 20,81,Threshold_6,1.0,0.05,13,8,192,200,0.04,7.121890793367115,1.0,0.16
Competition 20,81,Threshold_8,1.0,0.05,13,3,197,200,0.015,9.173560346407141,1.0,0.13
Competition 20,81,Optimal_Stopping,1.0,0.05,13,0,200,200,0.0,0.0,0.0,0.155
Competition 20,82,Greedy,1.0,0.05,10,28,172,200,0.14,4.259195757099154,1.0,0.14
Competition 20,82,Threshold_6,1.0,0.05,10,10,190,200,0.05,7.825686891238803,1.0,0.175
Competition 20,82,Threshold_8,1.0,0.05,10,2,198,200,0.01,9.19740815131128,1.0,0.17
Competition 20,82,Optimal_Stopping,1.0,0.05,10,0,200,200,0.0,0.0,0.0,0.135
Competition 20,83,Greedy,1.0,0.05,9,25,175,200,0.125,4.44443596054836,1.0,0.125
Competition 20,83,Threshold_6,1.0,0.05,9,10,190,200,0.05,7.750987162885915,1.0,0.11
Competition 20,83,Threshold_8,1.0,0.05,9,5,195,200,0.025,8.89282828340174,1.0,0.145
Competition 20,83,Optimal_Stopping,1.0,0.05,9,0,200,200,0.0,0.0,0.0,0.155
Competition 20,84,Greedy,1.0,0.05,20,28,172,200,0.14,4.369396594847768,1.0,0.14
Competition 20,84,Threshold_6,1.0,0.05,20,7,193,200,0.035,8.017925148339032,1.1428571428571428,0.17
Competition 20,84,Threshold_8,1.0,0.05,20,5,195,200,0.025,9.440808122153053,1.0,0.17
Competition 20,84,Optimal_Stopping,1.0,0.05,20,0,200,200,0.0,0.0,0.0,0.165
Competition 20,85,Greedy,1.0,0.05,13,29,171,200,0.145,4.5699320836264254,1.0,0.145
Competition 20,85,Threshold_6,1.0,0.05,13,8,192,200,0.04,7.5691871057209275,1.0,0.17
Competition 20,85,Threshold_8,1.0,0.05,13,3,197,200,0.015,9.205567441319253,1.0,0.135
Competition 20,85,Optimal_Stopping,1.0,0.05,13,0,200,200,0.0,0.0,0.0,0.17
Competition 20,86,Greedy,1.0,0.05,25,29,171,200,0.145,4.439868532959759,1.0,0.145
Competition 20,86,Threshold_6,1.0,0.05,25,8,192,200,0.04,7.745493095700604,1.0,0.19
Competition 20,86,Threshold_8,1.0,0.05,25,3,197,200,0.015,8.589391426164843,1.0,0.235
Competition 20,86,Optimal_Stopping,1.0,0.05,25,0,200,200,0.0,0.0,0.0,0.165
Competition 20,87,Greedy,1.0,0.05,11,32,168,200,0.16,4.617217024568484,1.0,0.16
Competition 20,87,Threshold_6,1.0,0.05,11,7,193,200,0.035,7.972110345490828,1.0,0.155
Competition 20,87,Threshold_8,1.0,0.05,11,1,199,200,0.005,8.19080272870249,1.0,0.155
Competition 20,87,Optimal_Stopping,1.0,0.05,11,0,200,200,0.0,0.0,0.0,0.185
Competition 20,88,Greedy,1.0,0.05,12,31,169,200,0.155,4.5387695777533335,1.0,0.155
Competition 20,88,Threshold_6,1.0,0.05,12,6,194,200,0.03,7.138093409417356,1.0,0.17
Competition 20,88,Threshold_8,1.0,0.05,12,3,197,200,0.015,9.407822795033775,1.0,0.195
Competition 20,88,Optimal_Stopping,1.0,0.05,12,0,200,200,0.0,0.0,0.0,0.18
Competition 20,89,Greedy,1.0,0.05,9,29,171,200,0.145,4.002284314911053,1.0,0.145
Competition 20,89,Threshold_6,1.0,0.05,9,8,192,200,0.04,7.557063756939818,1.0,0.125
Competition 20,89,Threshold_8,1.0,0.05,9,3,197,200,0.015,8.317343821236408,1.0,0.16
Competition 20,89,Optimal_Stopping,1.0,0.05,9,0,200,200,0.0,0.0,0.0,0.105
Competition 20,90,Greedy,1.0,0.05,15,27,173,200,0.135,5.118492736679828,1.0,0.135
Competition 20,90,Threshold_6,1.0,0.05,15,11,189,200,0.055,6.951391704557477,1.0909090909090908,0.165
Competition 20,90,Threshold_8,1.0,0.05,15,2,198,200,0.01,8.629075588698269,1.0,0.145
Competition 20,90,Optimal_Stopping,1.0,0.05,15,0,200,200,0.0,0.0,0.0,0.19
Competition 20,91,Greedy,1.0,0.05,11,27,173,200,0.135,4.323770639205681,1.0,0.135
Competition 20,91,Threshold_6,1.0,0.05,11,10,190,200,0.05,7.510295382311718,1.0,0.135
Competition 20,91,Threshold_8,1.0,0.05,11,3,197,200,0.015,9.315176537565149,1.0,0.105
Competition 20,91,Optimal_Stopping,1.0,0.05,11,0,200,200,0.0,0.0,0.0,0.115
Competition 20,92,Greedy,1.0,0.05,9,29,171,200,0.145,5.357486292048057,1.0,0.145
Competition 20,92,Threshold_6,1.0,0.05,9,6,194,200,0.03,8.045956165387855,1.0,0.105
Competition 20,92,Threshold_8,1.0,0.05,9,5,195,200,0.025,9.394244856130689,1.0,0.125
Competition 20,92,Optimal_Stopping,1.0,0.05,9,0,200,200,0.0,0.0,0.0,0.14
Competition 20,93,Greedy,1.0,0.05,10,27,173,200,0.135,3.9397280562226857,1.0,0.135
Competition 20,93,Threshold_6,1.0,0.05,10,9,191,200,0.045,7.80506264720341,1.0,0.11
Competition 20,93,Threshold_8,1.0,0.05,10,4,196,200,0.02,8.984112934931908,1.0,0.125
Competition 20,93,Optimal_Stopping,1.0,0.05,10,0,200,200,0.0,0.0,0.0,0.21
Competition 20,94,Greedy,1.0,0.05,13,30,170,200,0.15,4.092345757142499,1.0,0.15
Competition 20,94,Threshold_6,1.0,0.05,13,8,192,200,0.04,8.089174305202484,1.0,0.17
Competition 20,94,Threshold_8,1.0,0.05,13,2,198,200,0.01,8.457728918082804,1.0,0.17
Competition 20,94,Optimal_Stopping,1.0,0.05,13,0,200,200,0.0,0.0,0.0,0.13
Competition 20,95,Greedy,1.0,0.05,8,29,171,200,0.145,4.689846606087505,1.0,0.145
Competition 20,95,Threshold_6,1.0,0.05,8,5,195,200,0.025,7.641762118089569,1.0,0.13
Competition 20,95,Threshold_8,1.0,0.05,8,6,194,200,0.03,9.101815596390274,1.0,0.115
Competition 20,95,Optimal_Stopping,1.0,0.05,8,0,200,200,0.0,0.0,0.0,0.115
Competition 20,96,Greedy,1.0,0.05,13,28,172,200,0.14,4.286132383814182,1.0,0.14
Competition 20,96,Threshold_6,1.0,0.05,13,9,191,200,0.045,7.507446814881338,1.0,0.19
Competition 20,96,Threshold_8,1.0,0.05,13,3,197,200,0.015,9.42230242537652,1.0,0.175
Competition 20,96,Optimal_Stopping,1.0,0.05,13,0,200,200,0.0,0.0,0.0,0.165
Competition 20,97,Greedy,1.0,0.05,18,35,165,200,0.175,4.80727856752898,1.0,0.175
Competition 20,97,Threshold_6,1.0,0.05,18,3,197,200,0.015,7.787426069181009,1.3333333333333333,0.165
Competition 20,97,Threshold_8,1.0,0.05,18,2,198,200,0.01,8.59192111661269,1.0,0.27
Competition 20,97,Optimal_Stopping,1.0,0.05,18,0,200,200,0.0,0.0,0.0,0.265
Competition 20,98,Greedy,1.0,0.05,9,34,166,200,0.17,4.238762552197424,1.0,0.17
Competition 20,98,Threshold_6,1.0,0.05,9,4,196,200,0.02,7.36195459422771,1.0,0.1
Competition 20,98,Threshold_8,1.0,0.05,9,2,198,200,0.01,8.85759178664327,1.0,0.085
Competition 20,98,Optimal_Stopping,1.0,0.05,9,0,200,200,0.0,0.0,0.0,0.17
Competition 20,99,Greedy,1.0,0.05,20,26,174,200,0.13,4.099547582270692,1.0,0.13
Competition 20,99,Threshold_6,1.0,0.05,20,11,189,200,0.055,8.160028171658718,1.0,0.14
